date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-18 00:00:00,,,,,,,,,,
2020-01-19 00:00:00,,,,,,,,,,
2020-01-20 00:00:00,,,,,,,,,,
2020-01-21 00:00:00,27.2,21.7,36.6,27.9,,,,,,
2020-01-22 00:00:00,26.1,22.7,31.1,0.3,,,,,,
2020-01-23 00:00:00,,,,,,,,,,
2020-01-24 00:00:00,,,,,,,,,,
2020-01-25 00:00:00,,,,,,,,,,
2020-01-26 00:00:00,28.7,,34.3,,,,,,,
2020-01-27 00:00:00,24.6,12.3,34.3,9.9,,,,,,
2020-01-28 00:00:00,,,,,,,,,,
2020-01-29 00:00:00,25.2,20.2,31,,,,,,,
2020-01-30 00:00:00,23.9,,30.2,,,,,,,
2020-01-31 00:00:00,,,,,,,,,,
2020-02-01 00:00:00,,,,,,,,,,
2020-02-02 00:00:00,,,,,,,,,,
2020-02-03 00:00:00,,,,,,,,,,
2020-02-04 00:00:00,29.6,22.9,36.4,,,,,,,
2020-02-05 00:00:00,28,,36.4,,,,,,,
2020-02-06 00:00:00,23.4,,33.2,3,,,,,,
2020-02-07 00:00:00,,,,,,,,,,
2020-02-08 00:00:00,24.1,21.4,28.2,48,,,,,,
2020-02-09 00:00:00,22.9,21.7,26.5,9.9,,,,,,
2020-02-10 00:00:00,19.7,17.7,24.2,98,,,,,,
2020-02-11 00:00:00,,,,,,,,,,
2020-02-12 00:00:00,,,,,,,,,,
2020-02-13 00:00:00,,,,,,,,,,
2020-02-14 00:00:00,26.4,22.7,31.3,,,,,,,
2020-02-15 00:00:00,,,,,,,,,,
2020-02-16 00:00:00,,,,,,,,,,
2020-02-17 00:00:00,28.8,24,33.6,,,,,,,
2020-02-18 00:00:00,22.6,,33.4,46,,,,,,
2020-02-19 00:00:00,,,,,,,,,,
2020-02-20 00:00:00,21.8,19.3,27.5,0,,,,,,
2020-02-21 00:00:00,18.4,15,23.8,3,,,,,,
2020-02-22 00:00:00,,,,,,,,,,
2020-02-23 00:00:00,,,,,,,,,,
2020-02-24 00:00:00,,,,,,,,,,
2020-02-25 00:00:00,23.3,18.9,30.4,,,,,,,
2020-02-26 00:00:00,,,,,,,,,,
2020-02-27 00:00:00,,,,,,,,,,
2020-02-28 00:00:00,,,,,,,,,,
2020-02-29 00:00:00,26.5,21.5,31.6,,,,,,,
2020-03-01 00:00:00,24.6,18.5,31,,,,,,,
2020-03-02 00:00:00,,,,,,,,,,
2020-03-03 00:00:00,,,,,,,,,,
2020-03-04 00:00:00,26.2,19,33,,,,,,,
2020-03-05 00:00:00,26.4,19.8,33,,,,,,,
2020-03-06 00:00:00,,,,,,,,,,
2020-03-07 00:00:00,,,,,,,,,,
2020-03-08 00:00:00,,,,,,,,,,
2020-03-09 00:00:00,,,,,,,,,,
2020-03-10 00:00:00,28.4,22.3,35.6,,,,,,,
2020-03-11 00:00:00,27.7,21.6,34.2,0.3,,,,,,
2020-03-12 00:00:00,26.7,22,40.2,0,,,,,,
2020-03-13 00:00:00,,,,,,,,,,
2020-03-14 00:00:00,,,,,,,,,,
2020-03-15 00:00:00,21.5,19,35.6,17,,,,,,
2020-03-16 00:00:00,19.3,18,22,4.1,,,,,,
2020-03-17 00:00:00,,,,,,,,,,
2020-03-18 00:00:00,,,,,,,,,,
2020-03-19 00:00:00,,,,,,,,,,
2020-03-20 00:00:00,,,,,,,,,,
2020-03-21 00:00:00,,,,,,,,,,
2020-03-22 00:00:00,,,,,,,,,,
2020-03-23 00:00:00,,,,,,,,,,
2020-03-24 00:00:00,,,,,,,,,,
2020-03-25 00:00:00,25.2,,36.5,,,,,,,
2020-03-26 00:00:00,19.9,17.9,30.2,29,,,,,,
2020-03-27 00:00:00,,,,,,,,,,
2020-03-28 00:00:00,21.4,16.1,27.1,,,,,,,
2020-03-29 00:00:00,,,,,,,,,,
2020-03-30 00:00:00,24.1,,29,0.3,,,,,,
2020-03-31 00:00:00,23.3,21.8,29,11.9,,,,,,
2020-04-01 00:00:00,22.4,20.9,26.7,15,,,,,,
2020-04-02 00:00:00,19.7,,24.2,25.9,,,,,,
2020-04-03 00:00:00,,,,,,,,,,
2020-04-04 00:00:00,19.5,,25.5,0,,,,,,
2020-04-05 00:00:00,,,,,,,,,,
2020-04-06 00:00:00,21.6,17,28.3,,,,,,,
2020-04-07 00:00:00,17.2,15,26,6.1,,,,,,
2020-04-08 00:00:00,,,,,,,,,,
2020-04-09 00:00:00,17.1,15.5,21,,,,,,,
2020-04-10 00:00:00,,,,,,,,,,
2020-04-11 00:00:00,,,,,,,,,,
2020-04-12 00:00:00,,,,,,,,,,
2020-04-13 00:00:00,19.2,17,28,,,,,,,
2020-04-14 00:00:00,,,,,,,,,,
2020-04-15 00:00:00,,,,,,,,,,
2020-04-16 00:00:00,,,,,,,,,,
2020-04-17 00:00:00,20.1,14,28.5,,,,,,,
2020-04-18 00:00:00,,,,,,,,,,
2020-04-19 00:00:00,,,,,,,,,,
2020-04-20 00:00:00,21.8,14.5,29.5,,,,,,,
